wrapper=702314 pytest_pid=702314
431	38804	2	11	1	17956576	tests/test_merge_target_oracle_386.py::test_t386_t1_pinned_oracle_passes_and_mutation_blocks_before_execution 
436	38804	2	11	1	17898960	tests/test_merge_target_oracle_386.py::test_t386_t1_nested_target_passes_while_main_and_mapped_regression_reject 
441	38804	2	11	1	17931288	tests/test_merge_target_oracle_386.py::test_t386_t1_every_non_authorizing_operation_result_blocks_executor_and_is_audite
446	38804	2	11	1	17877256	tests/test_merge_test_gate.py::test_mutation_gate_rejects_test_that_stays_green_on_target_sources 
451	38804	2	11	1	17513784	tests/test_merge_test_gate.py::test_browser_inventory_is_explicit 
456	38804	2	11	1	17660084	tests/test_merge_test_gate.py::test_browser_inventory_is_explicit 
461	38804	2	11	1	17986440	tests/test_merge_test_gate.py::test_hung_node_becomes_a_named_red_not_inconclusive[2.0] 
466	38804	2	11	1	18093220	tests/test_message_provenance_migration_433.py::test_t5_existing_backup_is_never_overwritten 
471	38804	2	11	1	17963736	tests/test_model_catalog_frontend.py::test_catalog_free_filter_and_admission_work_with_new_and_old_api_payloads 
476	38804	2	11	1	17974552	tests/test_orchestra_layout_430.py::test_t1_dirty_check_occurs_inside_repository_mutation_lock 
481	38804	2	11	1	17722144	tests/test_orchestra_layout_430.py::test_t5_classified_path_audit_is_clean_and_historical_evidence_resolves 
486	38804	2	11	1	17795996	tests/test_orchestra_layout_recovery_430.py::test_t4_journal_survives_kill_before_commit_and_repair_finishes 
491	38804	2	11	1	17849588	tests/test_owned_dirs_migration_473.py::test_repair_ownership_cli_prints_the_plan_and_repeats_to_zero 
496	38804	2	11	1	17996460	tests/test_pidfd_leaks.py::test_pidfd_lifecycle[match] 
501	38804	2	11	1	18015396	tests/test_pidfd_leaks.py::test_pidfd_lifecycle[bash] 
506	38804	2	11	1	17879156	tests/test_project_catalog_v576.py::test_tag_survives_a_full_projection_rebuild 
511	38804	2	11	1	17743884	tests/test_quota_gate.py::test_ninety_six_percent_stops_the_expensive_lane_and_lets_luna_work[gpt-6-astra] 
516	38804	2	11	1	17812452	tests/test_restart_generation_liveness.py::test_t1_production_guard_arm_leaks_neither_listener_nor_agent_pipes 
522	38804	2	11	1	17857972	tests/test_seamless_restart.py::test_t3_restart_closes_both_admissions_before_its_first_wait 
527	38804	2	11	1	17971068	tests/test_service_process_tree_537.py::test_systemd_retires_whole_generation_before_replacement[restart] 
532	38804	2	11	1	17955300	tests/test_service_process_tree_537.py::test_systemd_retires_whole_generation_before_replacement[supervisor-crash] 
537	38804	2	11	1	17971164	tests/test_session.py::TestRetryAdmissionRaces::test_stop_during_retry_admission_prevents_submission[False-auto_continue
542	38804	2	11	1	17991356	tests/test_sessions_conditional.py::test_stale_etag_still_returns_the_payload 
547	38804	2	11	1	17933288	tests/test_switch_after_continue_620.py::test_switch_releases_clean_worker_and_requeues_previous_task 
552	38804	2	11	1	17969648	tests/test_switch_after_continue_620.py::test_switch_keeps_binding_while_worker_holds_unlanded_work[complete_previous-un
557	38804	2	11	1	17803580	tests/test_system_chat_entry.py::test_system_entry_is_not_an_agent_bubble 
562	38804	2	11	1	17643792	tests/test_t344_quota_lines_browser.py::test_panel_curve_matches_the_limit_the_server_computed 
567	38804	2	11	1	17531748	tests/test_t344_quota_lines_browser.py::test_spark_point_does_not_advertise_a_threshold_that_does_not_bind_it 
572	38804	2	11	1	17355816	tests/test_tailwind_css.py::test_committed_css_matches_current_sources 
577	38804	2	11	1	17629216	tests/test_task_migration.py::test_final_snapshot_keeps_runtime_changes_and_rejects_task_drift[] 
582	38804	2	11	1	17778164	tests/test_task_tracker_integration.py::test_t2_repo_lock_recheck_rejects_substituted_or_foreign_ref 
587	38804	2	11	1	17835340	tests/test_task_tracker_integration.py::test_t3_real_complete_merge_transfers_commits_before_closing_task 
592	38804	2	11	1	17840996	tests/test_tg_bridge.py::TestLimitsCommand::test_limits_uses_important_file_delivery_path 
597	38804	2	11	1	17532840	tests/test_tg_upload.py::test_upload_route_rejects_above_shared_limit_with_named_limit 
602	38804	2	11	1	17746704	tests/test_tool_scoping.py::test_real_stdio_worker_stand 
607	38804	2	11	1	17664068	tests/test_tool_scoping.py::test_real_stdio_worker_stand 
613	38804	2	11	1	17731664	tests/test_unified_html_skill.py::test_every_role_receives_the_same_native_html_skill[.codex-full-cycle] 
618	38804	2	11	1	17369784	tests/test_usage_analytics_frontend.py::test_agent_filters_drilldown_and_reliability_are_honest 
623	38804	2	11	1	17270644	tests/test_usage_history_frontend.py::test_provider_absent_from_history_is_not_the_same_as_no_data 
628	38804	2	11	1	17405828	tests/test_vps_task_prefix.py::test_prefix_is_persisted_only_for_new_tasks 
633	38804	2	11	1	17786476	tests/test_work_acceptance.py::test_legacy_task_uses_same_advisory_acceptance 
638	38804	2	11	1	17727044	tests/test_workspace.py::TestCreateWorktree::test_copied_untracked_file_does_not_dirty_tree 
643	38804	2	11	1	17702768	tests/test_workspace.py::TestSwitchWorktreeBranch::test_same_branch_is_idempotent_success_without_mutation 
648	38804	2	11	1	17650896	tests/test_workspace.py::TestMergeTarget::test_external_bug_report_does_not_weaken_dirty_target_guard 
653	38804	2	11	1	17682072	tests/test_workspace.py::TestParentStrategyAcrossRepos::test_unknown_repo_does_not_invent_an_explanation PASSED [100%]
EXIT=1 elapsed=658s
